genre,director,budget,gross,runtime,rating
Drama,Oliver Stone,6000000.0,138545632.0,120.0,R
Drama,David Lynch,6000000.0,8618766.0,120.0,R
Crime,Michael Mann,15000000.0,8621783.0,120.0,R
Action,Willard Huyck,37000000.0,37962774.0,110.0,PG
Drama,David Cronenberg,15000000.0,60629159.0,96.0,R
Comedy,Frank Oz,25000000.0,38983045.0,94.0,PG-13
Adventure,Peter Weir,25000000.0,14302779.0,117.0,PG
Crime,Tim Hunter,1900000.0,4600000.0,99.0,R
Drama,Adrian Lyne,17000000.0,6735922.0,117.0,R
Action,Michael Ritchie,25000000.0,79817937.0,94.0,PG-13
Action,Leonard Nimoy,25000000.0,109713132.0,119.0,PG
Comedy,John Badham,15000000.0,40697761.0,98.0,PG
Action,Menahem Golan,12000000.0,17768900.0,125.0,R
Action,Mike Marvin,2700000.0,3500000.0,93.0,PG-13
Drama,Martin Scorsese,13800000.0,52293982.0,119.0,R
Drama,David Anspaugh,6000000.0,28607524.0,114.0,PG
Drama,Clint Eastwood,15000000.0,42724017.0,130.0,R
Adventure,Randal Kleiser,9000000.0,18564613.0,90.0,PG
Action,George P. Cosmatos,25000000.0,49042224.0,87.0,R
Comedy,Francis Ford Coppola,18000000.0,41488348.0,103.0,PG-13
Adventure,Roland Joffé,24500000.0,17502499.0,125.0,PG
Comedy,John Landis,25000000.0,39246734.0,104.0,PG
Action,Stephen King,10000000.0,7433663.0,98.0,R
Comedy,David Seltzer,6000000.0,8200000.0,100.0,PG-13
Horror,Tom McLoughlin,3000000.0,19472057.0,86.0,R
Comedy,Richard Benjamin,10000000.0,54999651.0,91.0,PG
Comedy,Alan Metter,11000000.0,91258000.0,96.0,PG-13
Comedy,Edward Zwick,8500000.0,38702310.0,113.0,R
Comedy,Stephen Herek,2000000.0,13167232.0,86.0,PG-13
Comedy,Tobe Hooper,4700000.0,8025872.0,101.0,Unrated
Horror,Stuart Gordon,4500000.0,1261000.0,85.0,R
Biography,Alex Cox,4000000.0,2850707.0,112.0,R
Biography,John McNaughton,111000.0,609939.0,83.0,Unrated
Comedy,Fred Dekker,5000000.0,591366.0,88.0,R
Action,Robert Harmon,6000000.0,5844868.0,97.0,R
Adventure,Harry Winer,18000000.0,9697739.0,107.0,PG
Action,John Irvin,8500000.0,16209459.0,106.0,R
Comedy,Woody Allen,6400000.0,40084041.0,107.0,PG-13
Animation,Directors,14000000.0,38625550.0,74.0,G
Comedy,Jim Abrahams,13000000.0,71624879.0,93.0,R
Animation,Nelson Shin,6000000.0,5860601.0,84.0,PG
Comedy,John Carl Buechler,1100000.0,5450815.0,82.0,PG-13
Crime,James Foley,6500000.0,2347000.0,111.0,R
Comedy,Jonathan Demme,7000000.0,8362969.0,114.0,R
Comedy,Mike Nichols,20000000.0,25314189.0,108.0,R
Adventure,Michael Chapman,15000000.0,1953732.0,98.0,R
Comedy,Spike Lee,175000.0,7137502.0,84.0,R
Action,Hal Ashby,18000000.0,1305114.0,115.0,R
Comedy,Jim Jarmusch,1100000.0,1504286.0,107.0,R
Horror,Brian Gibson,19000000.0,40996665.0,91.0,PG-13
Action,Gary Nelson,13000000.0,3751699.0,99.0,PG
Drama,Randa Haines,10500000.0,31853080.0,119.0,R
Horror,Tobe Hooper,12000000.0,4884663.0,100.0,PG
Comedy,Paul Mazursky,14000000.0,62134225.0,103.0,R
Horror,Fred Walton,5000000.0,12947763.0,89.0,R
Comedy,Jim McBride,8500000.0,17685307.0,102.0,R
Action,Roman Polanski,40000000.0,1641825.0,121.0,PG-13
Crime,Richard Pearce,14000000.0,12303904.0,106.0,R
Biography,Trevor Nunn,8500000.0,277646.0,136.0,PG-13
Comedy,Harold Ramis,15000000.0,12308521.0,96.0,PG-13
Action,Mark L. Lester,12000000.0,15945534.0,88.0,PG-13
Action,Robert Mandel,10000000.0,20603715.0,109.0,R
Action,John Guillermin,10000000.0,4711220.0,105.0,PG-13
Comedy,Brian De Palma,13000000.0,8475466.0,100.0,R
Action,Alan Johnson,25000000.0,1579260.0,94.0,PG-13
Sci-Fi,Marshall Brickman,18000000.0,3900000.0,117.0,PG-13
Comedy,Ron Howard,18000000.0,36611610.0,111.0,PG-13
Action,J. Lee Thompson,6000000.0,9947631.0,100.0,R
Action,Paul Michael Glaser,8700000.0,4865912.0,109.0,R
Comedy,Richard Wenk,3300000.0,4941117.0,93.0,R
Comedy,Gene Wilder,13000000.0,8033397.0,82.0,PG
Comedy,Jeff Kanew,10000000.0,21458229.0,104.0,PG
Comedy,Roger Spottiswoode,12000000.0,7817314.0,104.0,PG-13
Action,J. Lee Thompson,8000000.0,11949484.0,105.0,PG
Horror,Kevin Tenney,2000000.0,7369373.0,98.0,R
Comedy,Ivan Reitman,40000000.0,93151591.0,116.0,PG
Biography,Richard Pryor,14000000.0,18034150.0,97.0,R
Crime,Sidney Lumet,15000000.0,25147055.0,103.0,R
Comedy,Bruce Beresford,20000000.0,22905522.0,105.0,PG-13
Action,Sam Firstenberg,4000000.0,4679650.0,104.0,R
Action,Dick Richards,17000000.0,2793214.0,101.0,R
Adventure,Jim Goddard,17000000.0,2315683.0,97.0,PG-13
Drama,Sidney Lumet,16000000.0,3800000.0,111.0,R
Comedy,Gene Saks,18000000.0,11957943.0,108.0,PG-13
Drama,Jack Fisk,10000000.0,4743287.0,88.0,PG-13
Adventure,Daryl Duke,25000000.0,4007250.0,127.0,R
Action,Michelle Manning,10000000.0,6947787.0,83.0,R
Action,Zoran Perisic,18000000.0,2295500.0,105.0,PG
Action,Renny Harlin,3401376.0,3388020.0,95.0,R
Drama,Jerrold Freedman,2000000.0,1301121.0,111.0,PG
Adventure,Rob Reiner,16000000.0,30902642.0,98.0,PG
Drama,Stanley Kubrick,30000000.0,46357676.0,116.0,R
Action,John McTiernan,15000000.0,98268458.0,107.0,R
Action,Paul Verhoeven,13000000.0,53424681.0,102.0,R
Drama,Emile Ardolino,6000000.0,214577242.0,100.0,PG-13
Adventure,Chris Columbus,7000000.0,34368475.0,102.0,PG-13
Crime,Brian De Palma,25000000.0,76270454.0,119.0,R
Adventure,Mel Brooks,22700000.0,38119483.0,96.0,PG
Comedy,Joel Coen,6000000.0,29180280.0,94.0,PG-13
Action,Richard Donner,15000000.0,120207127.0,109.0,R
Action,Kathryn Bigelow,5000000.0,3369307.0,94.0,R
Comedy,Michael Gottlieb,6000000.0,42721196.0,90.0,PG
Action,Gary Goddard,22000000.0,17336370.0,106.0,PG
Drama,Adrian Lyne,14000000.0,320145693.0,119.0,R
Action,Steven Spielberg,35000000.0,22238696.0,153.0,PG
Action,Roger Donaldson,15000000.0,35509515.0,114.0,R
Comedy,George Miller,22000000.0,63766510.0,118.0,R
Action,Paul Michael Glaser,27000000.0,38122105.0,101.0,R
Crime,Bob Rafelson,10500000.0,25205460.0,102.0,R
Horror,Alan Parker,17000000.0,17186348.0,113.0,X
Comedy,Norman Jewison,15000000.0,80642217.0,102.0,PG
Adventure,Joseph Sargent,23000000.0,51881013.0,89.0,PG-13
Crime,Oliver Stone,15000000.0,43848069.0,126.0,R
Biography,Barry Levinson,13000000.0,123922370.0,121.0,R
Fantasy,Chuck Russell,4500000.0,44793222.0,96.0,R
Comedy,John Hughes,30000000.0,49530280.0,93.0,R
Comedy,Garry Marshall,22000000.0,26713187.0,112.0,PG
Action,Tony Scott,28000000.0,299965036.0,100.0,R
Action,Sidney J. Furie,17000000.0,15681020.0,90.0,PG
Comedy,Herbert Ross,12000000.0,110996879.0,111.0,PG-13
Comedy,Sam Raimi,3600000.0,5923798.0,84.0,R
Action,Joe Dante,27000000.0,25893810.0,120.0,PG
Action,John Glen,40000000.0,51186259.0,130.0,PG
Action,Menahem Golan,25000000.0,16057580.0,93.0,PG
Comedy,Leonard Nimoy,11000000.0,167780960.0,102.0,PG
Biography,Luis Valdez,6500000.0,54215416.0,108.0,PG-13
Action,Fred Dekker,12000000.0,3769990.0,79.0,PG-13
Horror,John Carpenter,3000000.0,14182492.0,102.0,R
Comedy,James L. Brooks,20000000.0,67331309.0,133.0,R
Comedy,William Dear,10000000.0,49998613.0,110.0,PG
Fantasy,Michael Gornick,3500000.0,14000000.0,92.0,R
Comedy,Matthew Robbins,25000000.0,65088797.0,106.0,PG
Comedy,Fred Schepisi,12000000.0,40050884.0,107.0,PG
Comedy,Tom Mankiewicz,20000000.0,66673516.0,106.0,PG-13
Comedy,Danny DeVito,14000000.0,57915972.0,88.0,PG-13
Comedy,Christopher Leitch,3000000.0,7888703.0,95.0,PG
Comedy,John R. Cherry III,3500000.0,23509382.0,92.0,PG
Horror,Jack Sholder,5000000.0,9747988.0,97.0,R
Crime,Curtis Hanson,8300000.0,12640385.0,112.0,R
Comedy,Barbet Schroeder,3000000.0,3221568.0,100.0,R
Fantasy,Amy Holden Jones,3000000.0,9868521.0,93.0,PG
Comedy,Blake Edwards,18000000.0,39337581.0,95.0,PG-13
Crime,Peter Werner,8000000.0,2877571.0,106.0,R
Action,Elaine May,55000000.0,14375181.0,107.0,PG-13
Comedy,Norman Mailer,5000000.0,858250.0,110.0,R
Adventure,Rod Amateau,1000000.0,1576615.0,100.0,PG
Comedy,Woody Allen,16000000.0,14792779.0,88.0,PG
Comedy,Jonathan Kaplan,18000000.0,21589395.0,108.0,PG
Comedy,Phil Joanou,6000000.0,3685862.0,101.0,PG-13
Action,Ruggero Deodato,4000000.0,800000.0,87.0,R
Crime,John Schlesinger,13000000.0,18753438.0,114.0,R
Action,J. Lee Thompson,5000000.0,6880310.0,99.0,R
Biography,Richard Attenborough,29000000.0,5899797.0,157.0,PG
Action,Peter R. Hunt,5000000.0,6075793.0,88.0,PG-13
Comedy,James Toback,15000000.0,13290368.0,81.0,PG-13
Crime,Ridley Scott,12800000.0,10278549.0,106.0,R
Drama,Hector Babenco,27000000.0,7393346.0,143.0,R
Comedy,James Foley,17000000.0,7305209.0,92.0,PG
Action,Walter Hill,22000000.0,11307844.0,104.0,R
Drama,John Sayles,4000000.0,1680358.0,135.0,PG-13
Crime,Peter Yates,14500000.0,18782400.0,121.0,R
Thriller,John Mackenzie,6000000.0,12423831.0,119.0,R
Comedy,Bob Giraldi,7000000.0,7019441.0,98.0,PG-13
Comedy,Alan Rudolph,13000000.0,4572845.0,103.0,PG
Comedy,Tom McLoughlin,8000000.0,1988962.0,105.0,PG
Comedy,Michael Apted,14000000.0,20240502.0,97.0,R
Comedy,Rod Daniel,10500000.0,34377585.0,100.0,PG-13
Action,Lance Hool,3520000.0,562187.0,100.0,R
Comedy,Barry Levinson,11000000.0,25411386.0,112.0,R
Crime,Renny Harlin,4000000.0,345704.0,102.0,R
Crime,Jerry Schatzberg,5000000.0,1119112.0,97.0,R
Thriller,Peter Yates,14000000.0,459824.0,101.0,PG
Action,Christopher Cain,11000000.0,19734940.0,109.0,R
Action,Sam Firstenberg,350000.0,4000000.0,90.0,R
Action,Mike Hodges,6000000.0,1432687.0,107.0,R
Crime,Wayne Wang,4500000.0,406881.0,92.0,R
Drama,William Friedkin,7500000.0,796368.0,97.0,R
Action,Michael Cimino,9000000.0,5406879.0,115.0,R
Horror,Tom Daley,2000000.0,1083395.0,87.0,R
Action,Paul Weiland,24000000.0,4615255.0,85.0,PG
Crime,Michael Radford,5300000.0,3107551.0,107.0,R
Comedy,Robert Townsend,100000.0,5228617.0,78.0,R
Drama,Martin Ritt,25000000.0,30950002.0,116.0,R
Action,Harley Cokeliss,10000000.0,3060858.0,92.0,R
Action,Alex Cox,1000000.0,210200.0,86.0,R
Crime,Tony Bill,5500000.0,969205.0,90.0,R
Action,Roger Young,19000000.0,2228951.0,101.0,PG-13
Comedy,Robert Benton,12000000.0,5669831.0,83.0,PG
Comedy,Terry Jones,19897678.0,1744164.0,105.0,R
Comedy,Phil Alden Robinson,7000000.0,999382.0,98.0,PG-13
Comedy,Jerry Belson,15000000.0,5711976.0,105.0,PG
Drama,Woody Allen,10000000.0,486434.0,83.0,PG
Drama,Bill Condon,4000000.0,743445.0,91.0,R
Comedy,Richard Fleischer,10000000.0,989033.0,95.0,PG
Action,John McTiernan,28000000.0,141603197.0,132.0,R
Action,Martin Brest,30000000.0,81613606.0,126.0,R
Comedy,Tim Burton,15000000.0,74270074.0,92.0,PG
Comedy,Penny Marshall,18000000.0,151927281.0,104.0,PG
Drama,Barry Levinson,25000000.0,354825435.0,133.0,R
Crime,Sidney Lumet,7000000.0,2847941.0,116.0,PG-13
Action,John Carpenter,4000000.0,13008928.0,94.0,R
Action,Ron Howard,35000000.0,57269863.0,126.0,PG
Action,John Cornell,14000000.0,239606210.0,108.0,PG
Comedy,Michael Lehmann,3000000.0,1163969.0,103.0,R
Comedy,John Landis,39000000.0,288752301.0,117.0,R
Animation,Robert Zemeckis,70000000.0,329803958.0,104.0,PG
Comedy,Donald Petrie,6000000.0,12793213.0,104.0,R
Drama,Giuseppe Tornatore,5000000.0,13019063.0,155.0,PG
Crime,Alan Parker,15000000.0,34603943.0,128.0,R
Fantasy,Tom Holland,9000000.0,44196684.0,87.0,R
Comedy,Ivan Reitman,15000000.0,216614388.0,107.0,PG
Comedy,David Zucker,12000000.0,78756177.0,85.0,PG-13
Comedy,Howard Deutch,24000000.0,43455230.0,91.0,PG
Comedy,Roger Donaldson,20000000.0,171504781.0,104.0,R
Animation,Hayao Miyazaki,3700000.0,30550920.0,86.0,G
Action,Christopher Cain,13000000.0,45661556.0,107.0,R
Comedy,Charles Crichton,7500000.0,62493712.0,108.0,R
Comedy,Mike Nichols,28000000.0,102953112.0,113.0,R
Action,Newt Arnold,1100000.0,11806119.0,92.0,R
Drama,Martin Scorsese,7000000.0,8865702.0,164.0,R
Comedy,Jonathan Demme,10000000.0,21486757.0,104.0,R
Animation,Don Bluth,12500000.0,84460846.0,69.0,G
Action,Peter MacDonald,63000000.0,189015611.0,102.0,R
Crime,Jonathan Kaplan,13000000.0,32078318.0,111.0,R
Drama,Stephen Frears,14000000.0,34670720.0,119.0,R
Comedy,Julien Temple,10000000.0,3916303.0,100.0,PG
Comedy,John Waters,2000000.0,6673032.0,92.0,PG
Drama,David Cronenberg,13000000.0,8038508.0,116.0,R
Comedy,Ron Shelton,7000000.0,50888729.0,108.0,R
Drama,Philip Kaufman,17000000.0,10006806.0,171.0,R
Horror,Chuck Russell,19000000.0,8247943.0,95.0,R
Animation,George Scribner,31000000.0,74151346.0,74.0,G
Comedy,Garry Marshall,20000000.0,57041866.0,123.0,PG-13
Action,Walter Hill,29000000.0,34994648.0,104.0,R
Horror,Renny Harlin,13000000.0,49369899.0,93.0,R
Adventure,Terry Gilliam,46630000.0,8083123.0,126.0,PG
Horror,Dwight H. Little,5000000.0,17768757.0,88.0,R
Comedy,James Signorelli,7500000.0,5596267.0,96.0,PG-13
Adventure,Stewart Raffill,13000000.0,6424112.0,99.0,PG
Action,Andrew Davis,7500000.0,18869631.0,99.0,R
Comedy,Richard Donner,32000000.0,60329001.0,101.0,PG-13
Action,Buddy Van Horn,31000000.0,37903295.0,91.0,R
Action,Keenen Ivory Wayans,3000000.0,13030057.0,88.0,R
Fantasy,Stan Winston,3500000.0,4385516.0,86.0,R
Horror,John Carl Buechler,2800000.0,19170001.0,88.0,R
Comedy,Greg Beeman,8000000.0,22433275.0,88.0,PG-13
Horror,Tony Randel,3000000.0,12090735.0,97.0,R
Crime,Roman Polanski,20000000.0,17637950.0,120.0,R
Action,Dennis Hopper,6000000.0,46616067.0,120.0,R
Comedy,Richard Benjamin,20000000.0,13854000.0,105.0,PG-13
Biography,Fred Schepisi,15000000.0,6908797.0,120.0,PG-13
Comedy,Ken Russell,2500000.0,1189315.0,93.0,R
Comedy,Neil Jordan,17000000.0,8578231.0,99.0,PG-13
Comedy,Robert Bierman,2000000.0,725131.0,103.0,R
Comedy,Ken Wiederhorn,6200000.0,9205924.0,89.0,R
Adventure,Ken Annakin,5000000.0,3569939.0,100.0,G
Drama,John Sayles,6000000.0,5680515.0,119.0,PG
Action,William Lustig,1100000.0,671382.0,85.0,R
Comedy,Pedro Almodóvar,700000.0,7263129.0,88.0,R
Comedy,John Hughes,20000000.0,16031707.0,106.0,PG-13
Crime,Robert Towne,23000000.0,41292551.0,115.0,R
Comedy,Kevin Tenney,1200000.0,3109904.0,90.0,R
Comedy,Mike Nichols,20000000.0,51684798.0,106.0,PG-13
Comedy,Zelda Barron,5000000.0,6957975.0,98.0,PG
Adventure,Daniel Petrie,17500000.0,25024919.0,116.0,PG
Horror,Gary Sherman,10500000.0,14114488.0,98.0,PG
Comedy,Anthony Hickox,3000000.0,808114.0,95.0,R
Comedy,George Roy Hill,19000000.0,25537221.0,101.0,PG
Comedy,Tommy Lee Wallace,7500000.0,2983784.0,104.0,R
Comedy,Allan Arkush,20000000.0,11798302.0,98.0,PG
Comedy,Spike Lee,6500000.0,14545844.0,121.0,R
Comedy,Bud S. Smith,22000000.0,17550399.0,91.0,R
Comedy,Kenneth Johnson,15000000.0,21630088.0,110.0,PG
Fantasy,Wes Craven,7000000.0,19595031.0,98.0,R
Drama,George A. Romero,7000000.0,5344577.0,113.0,R
Drama,Bob Swaim,12000000.0,15855828.0,91.0,R
Action,Don Coscarelli,3000000.0,7282851.0,97.0,R
Biography,Francis Ford Coppola,23000000.0,19652638.0,110.0,PG
Action,Craig R. Baxley,7000000.0,20256975.0,96.0,R
Drama,James Bridges,25000000.0,16118077.0,107.0,R
Action,Roger Spottiswoode,15000000.0,29300090.0,110.0,R
Adventure,Kevin Reynolds,8000000.0,161004.0,111.0,R
Fantasy,Frank LaLoggia,4700000.0,1705139.0,113.0,PG-13
Biography,Michael Apted,22000000.0,61149479.0,129.0,PG-13
Action,Graham Baker,16000000.0,32155047.0,91.0,R
Crime,Costa-Gavras,19000000.0,25816139.0,127.0,R
Action,Steve De Jarnatt,3700000.0,1145404.0,87.0,R
Crime,Michael Winner,6000000.0,960040.0,102.0,PG
Comedy,Mick Garris,4500000.0,3813293.0,86.0,PG-13
Action,Mark Goldblatt,5000000.0,3588626.0,86.0,R
Drama,Oliver Stone,4000000.0,3468572.0,110.0,R
Comedy,Robert Redford,22000000.0,13825794.0,117.0,R
Drama,David Anspaugh,14000000.0,6640346.0,105.0,PG-13
Biography,Clint Eastwood,9000000.0,2181286.0,161.0,R
Comedy,David Seltzer,15000000.0,21042667.0,128.0,R
Drama,Richard Benjamin,15000000.0,1733070.0,98.0,PG
Adventure,Ken Kwapis,18000000.0,1883811.0,99.0,PG
Action,Joseph Zito,16000000.0,4192440.0,105.0,R
Drama,Daniel Petrie,3000000.0,187349.0,99.0,PG
Drama,Ernest Thompson,7000000.0,5979011.0,95.0,R
Comedy,Henry Winkler,12000000.0,3965604.0,105.0,PG-13
Comedy,Michael Ritchie,19000000.0,11005304.0,97.0,R
Horror,Andrew Fleming,4000000.0,9797098.0,80.0,R
Drama,Woody Allen,10000000.0,1562749.0,81.0,PG
Crime,Blake Edwards,16000000.0,4594452.0,102.0,R
Crime,James B. Harris,3000000.0,1984315.0,110.0,R
Horror,Paul Golding,6000000.0,40397.0,91.0,PG-13
Crime,Mike Figgis,4000000.0,1791328.0,93.0,R
Comedy,Ted Kotcheff,18000000.0,9129999.0,105.0,PG
Comedy,Joan Micklin Silver,4000000.0,16262415.0,97.0,PG
Action,James Glickenhaus,6000000.0,10068039.0,97.0,R
Drama,Taylor Hackford,22000000.0,12638294.0,127.0,R
Comedy,Chris Columbus,13000000.0,5509417.0,97.0,PG-13
Drama,Pen Densham,6000000.0,1869148.0,101.0,R
Drama,Janet Greek,6000000.0,657446.0,99.0,R
Drama,Marisa Silver,8000000.0,1893139.0,91.0,PG-13
Comedy,Peter Bogdanovich,13000000.0,259019.0,102.0,PG
Drama,Nicolas Roeg,5000000.0,429028.0,90.0,R
Comedy,John R. Cherry III,6000000.0,28202109.0,95.0,PG
Comedy,Paul Mazursky,20000000.0,11444204.0,103.0,PG-13
Action,Christopher Crowe,12000000.0,7242035.0,102.0,R
Comedy,Bill Fishman,3000000.0,343786.0,93.0,R
Drama,Martin Donovan,4000000.0,1267578.0,124.0,R
Drama,Leonard Nimoy,14000000.0,4764606.0,103.0,R
Action,Steven Spielberg,48000000.0,474171806.0,127.0,PG-13
Action,Rowdy Herrington,17000000.0,30050028.0,114.0,R
Action,Tim Burton,35000000.0,411508343.0,126.0,PG-13
Adventure,Stephen Herek,10000000.0,40508994.0,90.0,PG
Comedy,Peter Weir,16400000.0,235860116.0,128.0,PG
Animation,Ron Clements,40000000.0,211343479.0,83.0,G
Adventure,James Cameron,70000000.0,90000098.0,140.0,PG-13
Adventure,Robert Zemeckis,40000000.0,332500002.0,108.0,PG
Comedy,Spike Lee,6500000.0,37295445.0,120.0,R
Adventure,Joe Johnston,18000000.0,222724172.0,93.0,PG
Comedy,Roger Spottiswoode,13000000.0,71079915.0,97.0,PG
Drama,Steven Soderbergh,1200000.0,24741667.0,100.0,R
Comedy,Rob Reiner,16000000.0,93232006.0,95.0,R
Comedy,David S. Ward,11000000.0,49797148.0,107.0,R
Comedy,Herbert Ross,15000000.0,96759512.0,117.0,PG
Fantasy,Mary Lambert,11500000.0,57470138.0,103.0,R
Comedy,John Hughes,15000000.0,79258538.0,100.0,PG
Action,Ivan Reitman,37000000.0,215394738.0,108.0,PG
Action,Andrey Konchalovskiy,55000000.0,63408614.0,104.0,R
Biography,Oliver Stone,14000000.0,161001698.0,145.0,R
Biography,Edward Zwick,18000000.0,26979166.0,122.0,R
Comedy,Ron Howard,20000000.0,126297830.0,124.0,PG-13
Action,Richard Donner,28000000.0,227853986.0,114.0,R
Comedy,Jeremiah S. Chechik,27000000.0,73594646.0,97.0,PG-13
Comedy,Joe Dante,18000000.0,49101993.0,102.0,PG
Action,John Glen,32000000.0,156167015.0,133.0,PG-13
Comedy,Eddie Murphy,30000000.0,60864870.0,116.0,R
Action,John Flynn,24000000.0,22099847.0,109.0,R
Action,Steve Miner,7000000.0,9094451.0,103.0,R
Comedy,Arthur Hiller,18000000.0,46908987.0,103.0,R
Action,Brian De Palma,22500000.0,18671317.0,113.0,R
Action,Andrew Davis,18000000.0,10647219.0,108.0,R
Comedy,Danny DeVito,26000000.0,160188546.0,116.0,R
Adventure,Todd Holland,6000000.0,14278900.0,100.0,PG
Comedy,Jay Levey,5000000.0,6157157.0,97.0,PG-13
Comedy,Amy Heckerling,7500000.0,296999813.0,93.0,PG-13
Action,William Shatner,27800000.0,52210049.0,107.0,PG
Animation,Don Bluth,13800000.0,27100027.0,84.0,G
Action,Albert Pyun,500000.0,10166459.0,86.0,R
Drama,Steven Spielberg,31000000.0,74134790.0,122.0,PG
Adventure,George P. Cosmatos,25000000.0,15704614.0,98.0,R
Action,Robert Radler,5000000.0,1700000.0,97.0,PG-13
Horror,Phillip Noyce,10400000.0,7825009.0,96.0,R
Action,Mark DiSalle,1500000.0,14697005.0,97.0,R
Action,Ridley Scott,30000000.0,134212055.0,125.0,R
Adventure,Jeff Kanew,18000000.0,8508843.0,105.0,PG
Drama,Bruce Beresford,7500000.0,145793296.0,99.0,PG
Crime,Gus Van Sant,2500000.0,4729352.0,101.0,R
Fantasy,Stephen Hopkins,6000000.0,22168359.0,89.0,R
Horror,Dominique Othenin-Girard,5000000.0,11642254.0,96.0,R
Action,Sean S. Cunningham,8000000.0,8143225.0,99.0,R
Crime,Harold Becker,19000000.0,110879513.0,113.0,R
Comedy,Blake Edwards,9000000.0,19674852.0,101.0,R
Action,Rod Daniel,17000000.0,78247647.0,101.0,PG-13
Drama,John G. Avildsen,10000000.0,31906454.0,108.0,PG-13
Action,Kenneth Branagh,9000000.0,10161099.0,137.0,PG-13
Adventure,Rob Hedden,5000000.0,14343976.0,100.0,R
Drama,Milos Forman,33000000.0,1132112.0,137.0,R
Drama,Michael Caton-Jones,7000000.0,8800000.0,106.0,R
Comedy,Steve Kloves,13000000.0,18428904.0,114.0,R
Comedy,Wes Craven,5000000.0,16554699.0,109.0,R
Action,John Irvin,12000000.0,15942628.0,108.0,R
Comedy,Jim Jarmusch,2800000.0,1544973.0,110.0,R
Biography,Ron Shelton,22000000.0,19131246.0,120.0,R
Action,Ken Russell,11987578.0,444055.0,113.0,R
Action,Graeme Clifford,10000000.0,2777280.0,105.0,PG-13
Comedy,Michael Ritchie,8000000.0,39450960.0,95.0,PG
Biography,Philippe Mora,5000000.0,1919653.0,107.0,R
Comedy,Woody Allen,19000000.0,18254702.0,104.0,PG-13
Comedy,Joe Pytka,18000000.0,4973285.0,90.0,PG-13
Action,John Dahl,4000000.0,283694.0,94.0,R
Comedy,Emile Ardolino,16000000.0,16278590.0,108.0,PG
Comedy,Howard Zieff,15000000.0,28890240.0,113.0,PG-13
Animation,Masami Hata,35000000.0,1368000.0,85.0,G
Action,J. Lee Thompson,5000000.0,3416846.0,97.0,R
Comedy,Woody Allen,15000000.0,10763469.0,124.0,PG
Comedy,Joel Schumacher,13000000.0,22026369.0,113.0,PG-13
Action,Phillip Noyce,10000000.0,2692037.0,86.0,R
Action,Jim Wynorski,4000000.0,192816.0,88.0,PG-13
Comedy,Neil Jordan,20000000.0,10555348.0,106.0,PG-13
Crime,Walter Hill,20000000.0,7237794.0,94.0,R
Biography,Roland Joffé,30000000.0,3563162.0,127.0,PG-13
Comedy,Peter Bonerz,12000000.0,11567217.0,84.0,PG
Action,Buddy Van Horn,19000000.0,12143484.0,122.0,PG-13
Action,Francis Veber,15000000.0,40586886.0,96.0,PG-13
Action,Stuart Gordon,10000000.0,1272977.0,85.0,PG
Action,Thomas J. Wright,8000000.0,16093651.0,93.0,PG-13
Horror,Jeff Burr,1500000.0,1519796.0,93.0,R
Comedy,Christopher Guest,5000000.0,117463.0,100.0,PG-13
Comedy,Bob Balaban,3000000.0,870532.0,81.0,R
Comedy,Gary David Goldberg,19000000.0,27503037.0,117.0,PG
Action,Jim Drake,18000000.0,3077361.0,94.0,PG
Drama,Norman René,3000000.0,4609953.0,96.0,R
Drama,Euzhan Palcy,9000000.0,3766879.0,106.0,R
Horror,James Isaac,3000000.0,1738897.0,95.0,R
Action,Michael Herz,2300000.0,792966.0,102.0,R
Action,John Frankenheimer,14500000.0,8125592.0,102.0,R
Drama,Thom Eberhardt,8500000.0,11604598.0,109.0,PG-13
Action,Jack Sholder,16000000.0,9015164.0,106.0,R
Drama,Richard Baskin,11500000.0,2260616.0,98.0,PG-13
Horror,Jim Wheat,3000000.0,76325.0,90.0,R
Action,John Milius,20000000.0,2420917.0,117.0,PG-13
Drama,Jonathan Kaplan,14000000.0,5932613.0,95.0,PG-13
Drama,Norman Jewison,18000000.0,3531971.0,120.0,R
Comedy,Paul Mazursky,9500000.0,7754571.0,119.0,R
Crime,Michael Crichton,17000000.0,3560932.0,99.0,R
Adventure,Robert Ellis Miller,16000000.0,67878.0,93.0,PG
Comedy,Savage Steve Holland,10000000.0,1642239.0,86.0,PG-13
Adventure,Luis Puenzo,34000000.0,3574256.0,119.0,R
